bankCode;branchCode;bic;bankName;postalCode;city;flags
19400;;;MUFG Bank (Europe) N.V. Vienna Branch;1030;Wien;
19420;;RCNOATW1XXX;RCI Banque SA, Niederlassung Österreich;1100;Wien;
19440;;WIPBATWWXXX;Wiener Privatbank SE;1010;Wien;
19450;;COPRATWWXXX;Liechtensteinische Landesbank (Österreich) AG;1010;Wien;
19460;;BLFLATWWXXX;LGT Bank AG, Zweigniederlassung Österreich;1010;Wien;
19480;;BIIWATWWXXX;flatexDEGIRO Bank SE;8010;Graz;
19510;;COPRATWWXXX;Liechtensteinische Landesbank (Österreich) AG;1010;Wien;
19515;;OPBAATW2XXX;Stellantis Bank SA Niederlassung Österreich;1120;Wien;
19520;;STSPAT2GXXX;Steiermärkische Bank und Sparkassen Aktiengesellschaft;8010;Graz;
19530;;SPAEAT2SXXX;Bankhaus Carl Spängler & Co. Aktiengesellschaft;5020;Salzburg;
19540;;BKCHATWWXXX;Bank of China (Central and Eastern Europe) Limited Vienna Branch;1010;Wien;
19600;;BSSWATWWXXX;Schelhammer Capital Bank AG;1010;Wien;
19610;;;BNP PARIBAS PERSONAL FINANCE SA Niederlassung Österreich;1030;Wien;
19650;;ESBKATWWXXX;DenizBank AG;1030;Wien;
19660;;INVOATWWXXX;Kommunalkredit Austria AG;1090;Wien;
19675;;COBAATWXXXX;Commerzbank AG Niederlassung Wien;1010;Wien;
19690;;TVBAATWWXXX;VakifBank International AG;1040;Wien;
19810;;SANTATWWXXX;Santander Consumer Bank GmbH;1220;Wien;
19825;;WUSNATWWXXX;Wüstenrot Bank AG;1010;Wien;
19880;;WUIBATWWXXX;Western Union International Bank GmbH;1100;Wien;
19888;;ICBKATWWXXX;ICBC Austria Bank GmbH;1090;Wien;
19930;;CENBATWWXXX;Raiffeisen Digital Bank AG;1030;Wien;
19950;;WUBUAT2SXXX;Bausparkasse Wüstenrot Aktiengesellschaft;5020;Salzburg;
19970;;BRASATWWXXX;Banco do Brasil Aktiengesellschaft;1010;Wien;
20100;;GIBAATWGXXX;Erste Group Bank AG;1100;Wien;
20111;;GIBAATWWXXX;Erste Bank der oesterreichischen Sparkassen AG;1100;Wien;
20112;;GIBAAT21XXX;Die Zweite Wiener Vereins-Sparcasse;1030;Wien;
20202;;SPAMAT21XXX;Sparkasse Amstetten Scheibbs AG;3300;Amstetten (NÖ);
20205;;SPBDAT21XXX;Sparkasse Baden;2500;Baden bei Wien;
20216;;SPHBAT21XXX;Sparkasse Hainburg-Bruck-Neusiedl Aktiengesellschaft;2410;Hainburg an der Donau;
20218;;SPHAAT21XXX;Sparkasse Haugsdorf AG;2054;Haugsdorf;
20219;;SPHEAT21XXX;Sparkasse Herzogenburg-Neulengbach Bank Aktiengesellschaft;3130;Herzogenburg;
20221;;SPHNAT21XXX;Sparkasse Horn-Ravelsbach-Kirchberg Aktiengesellschaft;3580;Horn;
20225;;SPBDAT21XXX;Sparkasse Baden;2500;Baden bei Wien;
20227;;SSKOAT21XXX;Sparkasse Korneuburg AG;2100;Korneuburg;
20228;;SPKDAT21XXX;KREMSER BANK UND SPARKASSEN AKTIENGESELLSCHAFT;3500;Krems an der Donau;
20230;;SPLSAT21XXX;Sparkasse Langenlois;3550;Langenlois;
20241;;SPNGAT21XXX;Sparkasse Neunkirchen;2620;Neunkirchen/ NÖ;
20245;;SPPOAT21XXX;Sparkasse Pottenstein N.Ö.;2563;Pottenstein a.d. Triesting;
20246;;SPPDAT21XXX;Sparkasse Poysdorf AG;2170;Poysdorf;
20256;;SPSPAT21XXX;SPARKASSE NIEDERÖSTERREICH MITTE WEST AKTIENGESELLSCHAFT;3100;St.Pölten;
20257;;SPSBAT21XXX;Sparkasse Amstetten Scheibbs AG;3300;Amstetten (NÖ);
20263;;SPZWAT21XXX;Waldviertler Sparkasse Bank AG;3910;Zwettl;
20267;;WINSATWNXXX;Wiener Neustädter Sparkasse;2700;Wiener Neustadt;
20272;;SPZWAT21XXX;Waldviertler Sparkasse Bank AG;3910;Zwettl;
20306;;SPFRAT21XXX;SPARKASSE FRANKENMARKT AKTIENGESELLSCHAFT;4890;Frankenmarkt;
20314;;SKBIAT21XXX;Sparkasse Salzkammergut AG;4820;Bad Ischl;
20317;;SPLAAT21XXX;Sparkasse Lambach Bank Aktiengesellschaft;4650;Lambach;
20320;;ASPKAT2LXXX;Sparkasse Oberösterreich Bank AG;4020;Linz;
20326;;SPNKAT21XXX;Sparkasse Neuhofen Bank Aktiengesellschaft;4501;Neuhofen an der Krems;
20330;;SPPBAT21XXX;Sparkasse Eferding-Peuerbach-Waizenkirchen;4070;Eferding;
20331;;SPPRAT21XXX;Sparkasse Pregarten - Unterweißenbach AG;4230;Pregarten;
20333;;SPRHAT21XXX;Sparkasse Ried im Innkreis-Haag am Hausruck;4910;Ried im Innkreis;
20334;;SMWRAT21XXX;Sparkasse Mühlviertel-West Bank Aktiengesellschaft;4150;Rohrbach-Berg;
20402;;SPMIAT21XXX;Sparkasse Mittersill Bank AG;5730;Mittersill;
20404;;SBGSAT2SXXX;Erste Bank der oesterreichischen Sparkassen AG;1100;Wien;
20502;;SPIMAT21XXX;Sparkasse Imst AG;6460;Imst;
20503;;SPIHAT22XXX;Tiroler Sparkasse Bankaktiengesellschaft Innsbruck;6010;Innsbruck;
20505;;SPKIAT2KXXX;Sparkasse der Stadt Kitzbühel;6370;Kitzbühel;
20506;;SPKUAT22XXX;Sparkasse Kufstein Tiroler Sparkasse von 1877;6330;Kufstein;
20507;;LISPAT21XXX;Lienzer Sparkasse AG;9900;Lienz;
20508;;SPRTAT21XXX;Sparkasse Rattenberg Bank AG;6240;Rattenberg;
20509;;SPREAT21XXX;Sparkasse Reutte AG;6600;Reutte;
20510;;SPSCAT22XXX;Sparkasse Schwaz AG;6130;Schwaz;
20601;;SPBRAT2BXXX;Sparkasse Bregenz Bank Aktiengesellschaft;6900;Bregenz;
20602;;DOSPAT2DXXX;Dornbirner Sparkasse Bank AG;6850;Dornbirn;
20603;;SPEGAT21XXX;Sparkasse der Gemeinde Egg;6863;Egg (Vbg.);
20604;;SPFKAT2BXXX;Sparkasse der Stadt Feldkirch;6800;Feldkirch;
20607;;SSBLAT21XXX;Sparkasse Bludenz Bank AG;6700;Bludenz;
20702;;SPFNAT21XXX;Sparkasse Feldkirchen/Kärnten;9560;Feldkirchen (Ktn.);
20706;;KSPKAT2KXXX;Kärntner Sparkasse Aktiengesellschaft;9020;Klagenfurt;
20815;;STSPAT2GXXX;Steiermärkische Bank und Sparkassen Aktiengesellschaft;8010;Graz;
20828;;SPMZAT21XXX;Sparkasse Mürzzuschlag Aktiengesellschaft;8680;Mürzzuschlag;
20833;;SPPLAT21XXX;Sparkasse Pöllau AG;8225;Pöllau;
