bankCode,bic,bankName,postalCode,city,flags
81356,RAIFCH22D56,Raiffeisenbank Region linker Zürichsee,8808,Pfäffikon SZ,
81360,RAIFCH22D60,Raiffeisenbank Muotathal,6436,Muotathal,
81361,RAIFCH22D61,Raiffeisenbank Einsiedeln-Ybrig,8840,Einsiedeln,
81371,RAIFCH22D71,Raiffeisenbank Regio Altnau,8595,Altnau,
81377,RAIFCH22D77,Raiffeisenbank Aadorf,8355,Aadorf,
81378,RAIFCH22D78,Raiffeisenbank am Bichelsee,8488,Turbenthal,
81380,RAIFCH22D80,Raiffeisenbank Mittelthurgau,8570,Weinfelden,
81382,RAIFCH22D82,Raiffeisenbank Untersee-Rhein,8264,Eschenz,
81384,RAIFCH22D84,Raiffeisenbank Frauenfeld,8501,Frauenfeld,
81398,RAIFCH22D98,Raiffeisenbank Neukirch-Romanshorn,9315,Neukirch (Egnach),
81401,RAIFCH22E01,Raiffeisenbank Seerücken,8505,Pfyn,
81402,RAIFCH22E02,Raiffeisenbank Regio Sirnach,8370,Sirnach,
81412,RAIFCH22E12,Raiffeisenbank Tägerwilen,8274,Tägerwilen,
81414,RAIFCH22E14,Raiffeisenbank Münchwilen-Tobel,9555,Tobel,
81416,RAIFCH22E16,Raiffeisenbank Wängi-Matzingen,9545,Wängi,
81417,RAIFCH22E17,Raiffeisenbank Amriswil Bischofszell,8580,Amriswil,
81431,RAIFCH22E31,Raiffeisenbank Urnerland,6460,Altdorf UR,
81432,RAIFCH22E32,Raiffeisenbank Schächental,6463,Bürglen UR,
81454,RAIFCH22E54,Raiffeisenbank Zug,6341,Baar,
81455,RAIFCH22E55,Raiffeisenbank Cham-Steinhausen,6330,Cham,
81456,RAIFCH22E56,Raiffeisenbank Hünenberg-Risch,6343,Rotkreuz,
81457,RAIFCH22E57,Raiffeisenbank Menzingen-Neuheim,6313,Menzingen,
81459,RAIFCH22E59,Raiffeisenbank Region Ägerital-Sattel,6314,Unterägeri,
81471,RAIFCH22E71,Raiffeisenbank Zürcher Oberland,8610,Uster,
81474,RAIFCH22E74,Raiffeisenbank Zürich Flughafen,8302,Kloten,
81475,RAIFCH22E75,Raiffeisenbank Züri-Unterland,8180,Bülach,
81477,RAIFCH22E77,Raiffeisenbank Region Glatt,8304,Wallisellen,
81479,RAIFCH22E79,Raiffeisenbank Weinland,8450,Andelfingen,
81481,RAIFCH22E81,Raiffeisenbank rechter Zürichsee,8708,Männedorf,
81485,RAIFCH22E85,Raiffeisenbank Winterthur,8401,Winterthur,
81486,RAIFCH22E86,Raiffeisenbank Basel,4052,Basel,
81487,RAIFCH22E87,Raiffeisenbank Zürich,8001,Zürich,
81488,RAIFCH22E88,Raiffeisenbank Bern,3011,Bern,
81490,RAIFCH22E90,Raiffeisenbank Thalwil,8800,Thalwil,
81491,RAIFCH22E91,"RAIFFEISEN SCHWEIZ, FIRMENKUNDEN",9001,St. Gallen,
82007,DBSALULLFND,Union Bancaire Privée (Europe) SA,1150,Luxembourg,
82008,MIRALULLXXX,Mirabaud & Cie (Europe) SA,1931,Luxembourg,
82018,SRLGGB3LXXX,Starling Bank Limited,E1 6PW,London,
08235,BSCHCHGGXXX,Banco Santander International SA,1211,Genève 1,
08236,FSUICHGGXXX,Nexent Bank (Suisse) SA,1204,Genève,
08238,IVESCHZZXXX,Investec Bank (Switzerland) AG,8001,Zürich,
08243,AGRICHGXXXX,Crédit Agricole next Bank (Suisse) SA,1212,Grand-Lancy,
08245,ANPRCH22XXX,Banque Richelieu (Schweiz) AG,8008,Zürich,
08248,FVLBCHZZXXX,Van Lanschot Kempen (Schweiz) AG,8034,Zürich,
08252,POSOCH22XXX,Banca Popolare di Sondrio (Suisse) SA,6901,Lugano 1,
08268,BILSCHZZXXX,Banque Internationale à Luxembourg (Suisse) SA,8001,Zürich,
08270,BBVACHZZXXX,BBVA SA,8021,Zürich,
08278,GOLDCHZZXXX,Goldman Sachs Bank AG,8022,Zürich,
08288,FBGSCHZZXXX,Frankfurter Bankgesellschaft (Schweiz) AG,8022,Zürich,
08289,BHFBCHZZXXX,ODDO BHF (Schweiz) AG,8002,Zürich,
08296,CMBNCHZHXXX,Cembra Money Bank AG,8048,Zürich,
82961,CMBNCHZHXXX,Cembra Money Bank SA,1701,Fribourg,
82962,CMBNCHZHXXX,Cembra Money Bank SA,1201,Genève,
82963,CMBNCHZHXXX,Cembra Money Bank AG,4001,Basel,
82964,CMBNCHZHXXX,Cembra Money Bank AG,9004,St. Gallen,
82965,CMBNCHZHXXX,Cembra Money Bank AG,5001,Aarau,
82966,CMBNCHZHXXX,Cembra Money Bank AG,3001,Bern,
82967,CMBNCHZHXXX,Cembra Money Bank AG,6000,Luzern 5,
82968,CMBNCHZHXXX,Cembra Money Bank SA,1003,Lausanne,
82969,CMBNCHZHXXX,Cembra Money Bank SA,2001,Neuchâtel,
82971,CMBNCHZHXXX,Cembra Money Bank AG,2500,Biel/Bienne 3,
82972,CMBNCHZHXXX,Cembra Money Bank SA,2301,"Chaux-de-Fonds, La",
82973,CMBNCHZHXXX,Cembra Money Bank AG,4501,Solothurn,
82975,CMBNCHZHXXX,Cembra Money Bank SA,6901,Lugano,
82976,CMBNCHZHXXX,Cembra Money Bank SA,1951,Sion/Sitten,
82977,CMBNCHZHXXX,Cembra Money Bank AG,8401,Winterthur,
82979,CMBNCHZHXXX,Cembra Money Bank AG,5401,Baden,
82981,CMBNCHZHXXX,Cembra Money Bank AG,4601,Olten,
82983,CMBNCHZHXXX,Cembra Money Bank AG,8050,Zürich,
82984,CMBNCHZHXXX,Cembra Money Bank AG,7001,Chur,
82986,CMBNCHZHXXX,Cembra Money Bank SA,1820,Montreux 2,
82998,CMBNCHZHXXX,Cembra Money Bank AG,8048,Zürich,
08300,SLWYCH21XXX,Spar- und Leihkasse Wynigen AG,3472,Wynigen,
83002,VRLLCHZZXXX,Bank von Roll AG,8027,Zürich,
83003,CLRXCHZZXXX,SIX x-clear AG,8005,Zürich,
83006,ICBKCHZZXXX,Industrial and Commercial Bank of China Limited,8001,Zürich,
83007,JLSECHGGXXX,JL Securities SA,1204,Genève,
83008,FIDHCHGGXXX,Fidurhône SA,1207,Genéve,
83009,HELNCH22XXX,Helvetia Schweizerische Versicherungsgesellschaft AG,9001,St. Gallen,
83011,PRBECHZZXXX,Privatbank Bellerive AG,8034,Zürich,
83012,BLFLATWWXXX,"LGT Bank AG, Zweigniederlassung Österreich",1010,Wien,
83013,JHOTCHZZXXX,"Hottinger, Gaultier & Partners AG",8024,Zürich,
83014,SYGNCHZZXXX,Sygnum Bank AG,8045,Zürich,
83016,AXIPCHZZWIN,AXA Versicherungen AG,8400,Winterthur,
83017,SDXXCHZHXXX,SIX SIS AG (ex SIX Digital Exchange AG),8005,Zürich,
83018,SCRYCH22XXX,AMINA Bank AG,6300,Zug,
83019,YAPECHZ2XXX,Yapeal AG,8002,Zürich,
83021,CITECHGGXXX,Cité Gestion SA,1204,Genève,
83022,PLESCHZZXXX,ISP Securities Ltd,8034,Zürich,
83024,SLAMCHZZEV0,"Swiss Life AG (EV, geb. Vermögen)",8022,Zürich,
83025,SLAMCHZZNZ0,Swiss Life AG (freies Vermögen),8022,Zürich,
83026,AXIPCHZZWLE,"AXA Leben AG (Einzel, geb. Vermögen)",8400,Winterthur,
83027,BAAMCHBBBKL,"Helvetia Schweizerische Lebensvers.- Ges. AG, (KL GV BAL)",4051,Basel,
83028,BAAMCHBBBEL,"Helvetia Schweizerische Lebensvers.- Ges. AG, (EL GV BAL)",4051,Basel,
83031,SWIPCHZHXXX,"Swisscanto Fondsleitung AG, handelnd für SUVA EAF",8001,Zürich,
83032,ZURICHZFZNT,Zürich Versicherungs.-Ges. AG gebundenes Vermögen,8002,Zürich,
83033,ZURICHZFZKT,Zürich Lebensvers.-Ges. AG Group Life geb. Vermögen,8002,Zürich,
83034,ZURICHZFZLT,Zürich Lebensvers.-Ges. AG Individual Life geb. Vermögen,8002,Zürich,
83035,TARSCHGGXXX,Taurus SA,1201,Genève,
83039,APNACHGGXXX,Alpian SA,1201,Genève,
83040,KSEHCHGGXXX,Kendra Securities House SA,1201,Geneva,
83041,KLARCH22XXX,Bivial AG,6300,Zug,
83043,PICLCHZ2XXX,Private Client Bank AG,8001,Zürich,
83045,BKCHCHGEXXX,"Bank of China Limited, GenevaBranch",1204,Geneva,
83046,BGPBCH22XXX,BG (Suisse) Private Bank SA,6900,Lugano,
83047,AMNSLI22XXX,Amnis Europe AG,9490,Vaduz,
83049,BCIRLI22XXX,Banking Circle (Liechtenstein) AG,9491,RUGGELL,
83050,REOICHZ2XXX,Relio AG,8005,Zürich,
83051,SAHHCHZ2XXX,SR Saphirstein AG,8008,Zürich,
83054,HELNCH22XXX,Helvetia Schweizerische Lebensvers.- Ges. AG (EL GV),4052,Basel,
83055,HELNCH22XXX,Helvetia Schweizerische Lebensvers.- Ges. AG (KL GV),4052,Basel,
83058,SLAMCHZZFMM,"Swiss Life Asset Management AG, handelnd für SLF (CH) MM CHF",8022,Zürich,
83059,FNPICH22XXX,finpension AG,6005,Luzern,
83061,CLNCLI22XXX,Celsion Bank AG,9490,Vaduz,
83066,BVVACH22XXX,BIVIAL AG,6300,Zug,
08307,HYPLCH22XXX,Hypothekarbank Lenzburg AG,5600,Lenzburg 1,
08309,SYCOCHGGXXX,Banque SYZ SA,1201,Geneva,
08326,CAGYCH21XXX,Caisse d'Epargne de Nyon société coopérative,1260,Nyon,
08327,RBABCH22CEA,Caisse d'Epargne d'Aubonne Sociéte coopérative,1170,Aubonne,
08329,ERSCCH21XXX,Ersparniskasse Speicher,9042,Speicher,
08334,KBSOCH22XXX,Baloise Bank AG,4500,Solothurn,
08335,BLFLCHBBXXX,LGT Bank (Schweiz) AG,4002,Basel,
08346,AEXTCHZZXXX,Banque Algérienne du Commerce Extérieur SA,8001,Zürich,
08348,CDEMCH21XXX,Caisse d'Epargne et de Crédit Mutuel de Chermignon,3971,Chermignon,
08349,CDDVCH21XXX,"Caisse d'Epargne Riviera, société coopérative",1800,Vevey 1,
08352,VIMMCHZZXXX,Loomis Schweiz SA,4052,Basel,
08373,PCBCCHZZXXX,"China Construction Bank Corporation, Beijing, Swiss Branch",8002,Zürich,
08374,ISAECH2NXXX,"CACEIS Bank, Montrouge, succursale de Nyon / Suisse",1260,Nyon,
08377,VSFACHZZXXX,Vontobel Swiss Financial Advisers AG,8022,Zürich,
08378,NEPICHZZXXX,NPB Neue Privat Bank AG,8024,Zürich,
08379,QNBACHGGXXX,QNB (Suisse) SA,1201,Genève,
08380,MGTCCHGGXXX,J.P. Morgan (Suisse) SA,1204,Genève,
83838,UBSWCHZH80A,UBS Switzerland AG,8098,Zürich,
08384,REYLCHGGXXX,Intesa Sanpaolo Wealth Management SA,1204,Genève,
08385,NBOKCHGGXXX,NBK Banque Privée (Suisse) SA,1204,Genève,
08387,BBRUCHGTXXX,"ING Bank N.V., Amsterdam, succursale de Lancy/Genève",1213,Petit-Lancy,
08388,BABRCHGGXXX,Banque Eric Sturdza SA,1211,Genève 3,
08389,BZSDCH22XXX,Bezirks-Sparkasse Dielsdorf Genossenschaft,8157,Dielsdorf,
08390,ABSOCH22XXX,Alternative Bank Schweiz AG,4600,Olten,
08391,WIRBCHBBXXX,WIR Bank Genossenschaft,4002,Basel,
08392,FRGGCHB1XXX,Freie Gemeinschaftsbank Genossenschaft,4002,Basel,
08393,EKIICH22XXX,Bank EKI Genossenschaft,3800,Interlaken,
08394,EEKBCH22XXX,Bank EEK AG,3001,Bern,
08395,SLBUCH22XXX,Spar- und Leihkasse Bucheggberg,4584,Lüterswil,
08396,SLGUCH2MXXX,Spar + Leihkasse Gürbetal AG,3127,Mühlethurnen,
08397,RBABCH22DCB,DC Bank AG,3001,Bern,
08398,VZDBCHZZXXX,VZ Depotbank AG,6300,Zug,
08401,MIGRCHZZXXX,Migros Bank AG,8010,Zürich,
08440,BCLRCHBBXXX,Bank Cler AG,4002,Basel,
08441,BCLRCHBBXXX,Bank Cler AG,4018,Basel,
08442,BCLRCHBBXXX,Bank Cler AG,4005,Basel,
08443,BCLRCHBBXXX,Bank Cler AG,3001,Bern,
08444,BCLRCHBBXXX,Bank Cler AG,2501,Biel/Bienne,
08445,BCLRCHBBXXX,Bank Cler AG,5201,Brugg AG,
08446,BCLRCHBBXXX,Bank Cler AG,2001,Neuchâtel,
08447,BCLRCHBBXXX,Bank Cler AG,1204,Genève 3,
08448,BCLRCHBBXXX,Bank Cler AG,1002,Lausanne,
08449,BCLRCHBBXXX,Bank Cler AG,6901,Lugano,
08450,BCLRCHBBXXX,Bank Cler AG,6002,Luzern,
08451,BCLRCHBBXXX,Bank Cler AG,4600,Olten,
08452,BCLRCHBBXXX,Bank Cler AG,8201,Schaffhausen,
08453,BCLRCHBBXXX,Bank Cler AG,8021,Zürich,
08454,BCLRCHBBXXX,Bank Cler AG,8050,Zürich,
08455,BCLRCHBBXXX,Bank Cler AG,6501,Bellinzona,
08456,BCLRCHBBXXX,Bank Cler AG,9001,St. Gallen,
08457,BCLRCHBBXXX,Bank Cler AG,1701,Fribourg,
08490,CBLUCH22XXX,Cornèr Banca SA,6901,Lugano,
08495,BCRECH22XXX,Banca Credinvest SA,6902,Lugano,
08496,VRBPCH22XXX,Banca Aletti & C. (Suisse) SA,6900,Lugano,
08497,SAXOCHZHXXX,SAXO BANK (SCHWEIZ) AG,8302,Kloten,
08498,UNCECH22XXX,Axion SWISS Bank SA,6900,Lugano,
08499,NBPSCHGGXXX,FAB Private Bank (Suisse) SA,1211,Genève 11,
08509,BAMRCHZZXXX,Mercantil Bank (Schweiz) AG,8036,Zürich,
08515,BAERCHZZXXX,Bank Julius Bär & Co AG,8010,Zürich,
08518,BGAGCH22XXX,Bank Gantrisch Genossenschaft,3150,Schwarzenburg,
08519,EKRUCH21XXX,Ersparniskasse Rüeggisberg Genossenschaft,3088,Rüeggisberg,
08521,BBOBCH22XXX,BBO Bank Brienz Oberhasli AG,3855,Brienz,
08522,SBTICH22XXX,Società Bancaria Ticinese,6501,Bellinzona,
08525,BTVACH22XXX,"BTV Vier Länder Bank AG Innsbruck, Zweigniederlassung Staad",9422,Staad SG,
08533,SELVCHGGXXX,SELVI & Cie SA,1211,Genève 11,
08534,VPBVCHZHXXX,VP Bank (Schweiz) AG,8001,Zürich,
08537,BICFCHGGXXX,Banque Internationale de Commerce-BRED (Suisse) SA,1204,Genève,
08539,BEGOCHZZXXX,Bergos AG,8034,Zürich,
08540,BLOMCHGGXXX,BANQUE BANORIENT (SUISSE) SA,1206,Genève,
08543,SCOPCHBBXXX,Scobag Privatbank AG,4010,Basel,
08548,CCIECHGGXXX,Hyposwiss Private Bank Genève SA,1211,Genève 1,
08553,BZBKCH2WXXX,BZ Bank Aktiengesellschaft,8832,Wilen b. Wollerau,
08564,GRAFCH22XXX,Privatbank Von Graffenried AG,3011,Bern,
08565,DREYCHBBXXX,"Dreyfus Söhne & Cie AG, Banquiers",4002,Basel,
08570,BONHCH22XXX,Banque Bonhôte & Cie SA,2001,Neuchâtel,
08571,PRIBCHGGXXX,Edmond de Rothschild (Suisse) S.A,1211,Genève 11,
08572,TRAPCHBBXXX,Trafina Privatbank AG,4020,Basel,
08573,MAEBCHZZXXX,"Maerki, Baumann & Co. AG",8022,Zürich,
08574,MEDSCHGGXXX,Banque Des Monts Blancs SA,1211,Genève,
08584,BACECH22XXX,Banca del Ceresio SA,6901,Lugano,
08609,EUBACH22XXX,Banca Zarattini & Co. SA,6900,Lugano,
08615,GENOCHZZXXX,DZ PRIVATBANK (Schweiz) AG,8022,Zürich,
08616,EFGBCHGGXXX,EFG Bank European Financial Group SA,1211,Genève 2,
08619,NBSZCHZZXXX,Nomura Bank (Switzerland) Ltd,8021,Zürich,
08624,AUDSCHGGXXX,Banque Audi (Suisse) SA,1211,Genève 12,
08629,BPCPCHGGXXX,Banque de Commerce et de Placements SA,1211,Genève 3,
08634,BJHSCHZZXXX,Schroder & Co Bank AG,8021,Zürich,
08635,CHASCHGXXXX,"JPMorgan Chase Bank, National Association, Columbus",8027,Zürich,
08638,CBSWCHZZXXX,Citibank (Switzerland) AG,8010,Zürich,
08657,UBPGCHGGXXX,"Union Bancaire Privée, UBP SA",1211,Genève 1,
08659,DEUTCHGGXXX,Deutsche Bank (Suisse) S.A.,1201,Genève 1,
08660,RKBZCHZZXXX,GPB (Schweiz) AG,8032,Zürich,
08661,ROTACHZZXXX,Rothschild & Co Bank AG,8034,Zürich,
08663,PKBSCH22XXX,PKB PRIVATE BANK SA,6900,Lugano,
08664,PKBSCH2269A,PKB PRIVATBANK AG,8022,Zürich,
08665,PKBSCH2212A,PKB PRIVATBANK SA,1206,Genève,
08666,BASECH22XXX,Banca del Sempione SA,6901,Lugano 1,
08667,EFGBCHZZXXX,EFG Bank AG,8022,Zürich,
08686,BPPBCHGGXXX,"BNP PARIBAS, Paris, succursale de Lancy/Genève",1212,Grand-Lancy,
08689,BLICCHGGXXX,HSBC Private Bank (Suisse) SA,1211,Genève 1,
08700,CITICHZZXXX,"Citibank N.A., Sioux Falls",8010,Zürich,
08701,HSBCCHZZXXX,"HSBC Bank plc, London, Zweigniederlassung Zürich",8002,Zürich,
08702,EFGFCHZZXXX,Leonteq Securities AG,8004,Zürich,
08703,BZPLCHZZXXX,bank zweiplus ag,8048,Zürich,
08704,AEKTCH22XXX,AEK BANK 1826 Genossenschaft,3601,Thun,
08705,SGABCHZZXXX,Société Générale,8021,Zürich,
08710,CIALCHBBXXX,Bank CIC (SCHWEIZ) AG,4001,Basel,
87105,CIALCHBBXXX,Bank CIC (SCHWEIZ) AG,4001,Basel,
08719,ARBSCHZZXXX,Arab Bank (Switzerland) Ltd.,1204,Genève,
08721,GONECHGGXXX,Gonet & Cie SA,1211,Genève 11,
08726,BOFACH2XXXX,"Bank of America Europe DAC, Dublin, Zurich Branch",8002,Zürich,
08727,CRAMCHGGXXX,Banque Cramer & Cie SA,1211,Genève 12,
08731,LINSCH23XXX,LLB (Schweiz) AG,8730,Uznach,
08733,BKTHCH22XXX,Bank Thalwil Genossenschaft,8800,Thalwil,
08735,BARCCHGGXXX,Barclays Bank (Suisse) SA,1211,Genève 3,
08740,AGRICHGGXXX,CA Indosuez (Switzerland) SA,1010,Lausanne,
08741,AGRICHGGXXX,CA Indosuez (Switzerland) SA,1211,Genève 11,
08742,AGRICHGGXXX,CA Indosuez (Switzerland) SA,6901,Lugano,
08743,AGRICHGGXXX,CA Indosuez (Switzerland) SA,8021,Zürich,
08750,SARACHBBXXX,Bank J. Safra Sarasin AG,4002,Basel,
08751,SARACHBBXXX,Bank J. Safra Sarasin AG,8022,Zürich,
08752,SARACHBBXXX,Bank J. Safra Sarasin AG,4002,Basel,
08755,PICTCHGGXXX,Banque Pictet & Cie SA,1211,Genève 73,
08756,BAUMCHBBXXX,Baumann & Cie KmG,4002,Basel,
08757,VONTCHZZXXX,Bank Vontobel AG,8022,Zürich,
08760,LOCYCHGGXXX,Banque Lombard Odier & Cie SA,1293,Bellevue,
08761,REICCH22XXX,Reichmuth & Co.,6000,Luzern 7,
08762,BSSACHGGXXX,CBH - Compagnie Bancaire Helvétique SA,1211,Genève 3,
08767,BORDCHGGXXX,Bordier & Cie SCmA,1211,Genève 11,
08770,MIRACHGGXXX,Mirabaud & Cie SA,1211,Genève 11,
08775,GUTZCHBBXXX,E. Gutzwiller & Cie Banquiers,4001,Basel,
08777,PIGUCH22XXX,Piguet Galland & Cie SA,1401,Yverdon-les-Bains,
08779,RAHNCHZZXXX,Rahn+Bodmer Co.,8001,Zürich,
08780,DEUTCHZZXXX,Deutsche Bank AG Zürich Branch,8021,Zürich,
87801,DEUTCHZZXXX,Deutsche Bank AG Zürich Branch,8021,Zürich,
87802,DEUTCHZZXXX,Deutsche Bank AG Zürich Branch,8021,Zürich,
08781,SWQBCHZZXXX,Swissquote Bank SA,1196,Gland,
08784,SLFFCH22XXX,Spar- und Leihkasse Frutigen AG,3714,Frutigen,
08785,RSOSCH22XXX,Regiobank Solothurn AG,4502,Solothurn,
08788,HFTCCHGGXXX,BANQUE HERITAGE SA,1211,Genève 6,
08789,HBZUCHZZXXX,Habib Bank AG Zürich,8042,Zürich,
08797,TMBECH22XXX,IBKR Financial Services AG,6300,Zug,
08799,INCOCHZZXXX,InCore Bank AG,8952,Schlieren,
08800,LILALI2XXXX,Liechtensteinische Landesbank Aktiengesellschaft,9490,Vaduz,
08802,NBANLI22XXX,Neue Bank AG,9490,Vaduz,
08803,HYIBLI22XXX,BENDURA BANK AG,9487,Gamprin-Bendern,
08805,VPBVLI2XXXX,VP Bank AG,9490,Vaduz,
08806,SERBLI22XXX,Kaiser Partner Privatbank AG,9490,Vaduz,
08810,BLFLLI2XXXX,LGT Bank AG,9490,Vaduz,
08811,BFRILI22XXX,Bank Frick AG,9496,Balzers,
08812,VOAGLI22XXX,SIGMA Bank AG,9494,Schaan,
08820,DOMICHZZXXX,Tellco Bank AG,6430,Schwyz,
08821,RBABCH22VLH,"Hypo Vorarlberg Bank AG, Bregenz, Zweigniederl., St. Gallen",9004,St. Gallen,
08822,CIMMCHGGXXX,CIM Banque SA,1211,Genève 6,
08825,TXBZCHZZXXX,TradeXBank AG,8002,Zürich,
08827,ABSGCHGGXXX,S.P. Hinduja Banque Privée SA,1211,Genève 1,
08831,CAGLCHGGXXX,"ABANCA CORPORACION BANCARIA S.A., BETANZOS",1211,Genève 1,
08836,COBACHZHXXX,"COMMERZBANK AG FF, Zweigniederlassung Zürich",8001,Zürich,
08838,BLEMCHGGXXX,Banque du Léman SA,1201,Genève,
08839,QVCHCHZHXXX,Quilvest (Switzerland) Ltd.,8001,Zürich,
08841,ITAUCHZZXXX,Banco Itaú (Suisse) SA,8002,Zürich,
08842,GLBNCHZZXXX,Globalance Bank AG,8002,Zürich,
08843,DUBACHGGXXX,Dukascopy Bank SA,1215,Genève 15,
08845,SFBFCH22XXX,Helvetische Bank AG,8008,Zürich,
08846,AQULCHZZXXX,Aquila AG,8001,Zürich,
08848,IGBKCHGGXXX,IG Bank S.A.,1204,Genève,
08850,FAVSCHGAXXX,compenswiss (Fonds de compensation AVS/AI/APG),1204,Genève,
08851,SUAACH22XXX,SUVA,6002,Luzern,
08852,SLAMCHZZKV0,"Swiss Life AG (KV, geb. Vermögen)",8022,Zürich,
08853,SWRECHZHXXX,Schweizerische Rückversicherungs-Gesellschaft AG,8022,Zürich,
08854,AXIPCHZZXXX,AXA Leben AG,8401,Winterthur,
08855,ZURICHZFXXX,Zurich Insurance Company Ltd,8002,Zurich,
08856,BAAMCHBBXXX,"Helvetia Schweizerische Lebensvers.- Ges. AG, (FV BAL)",4051,Basel,
08858,BAAMCHBBBVG,"Helvetia Schweizerische Vers.- Ges. AG, (GV BAL)",4051,Basel,
08865,RMCOCHBBXXX,Remaco Asset Management AG,4020,Basel,
08866,LFFSCHGGXXX,LF Finance (Suisse) SA,1211,Genève 3,
08867,SSBECHZZXXX,"State Street Bank International GmbH, München, ZN Zürich",8045,Zürich,
08868,DELECHG2XXX,Delen (Suisse) SA,1207,Genève,
08871,ZAPRCH22XXX,Zähringer Privatbank AG,3011,Bern,
08880,INSECHZZXXX,SIX SIS AG,8005,Zürich,
08881,INSECHZZXXX,SIX SIS AG,8005,Zürich,
08883,EUXCDEFZXXX,EUREX Clearing AG,65760,Eschborn,
08887,INSECHZZXXX,SIX SIS AG,8005,Zürich,
08890,SKBPCH22XXX,Sparkasse Bundespersonal,3003,Bern,
08899,BISBCHBBXXX,BIZ Bank für Internationalen Zahlungsausgleich,4002,Basel,
89002,METZDEFFXXX,B. Metzler seel. Sohn & Co. AG,60329,Frankfurt am Main,
89018,COBADEFFXXX,COMMERZBANK AG,60261,Frankfurt am Main,
89022,DEUTDEFFXXX,Deutsche Bank AG,60272,Frankfurt am Main,
89025,GENODEFFXXX,DZ Bank AG,60265,Frankfurt am Main,
89042,MEFIDEMM501,"Merck Finck, a Quintet Private Bank (Europe) S.A. branch",80333,München,
89045,MSFFDEFXXXX,Morgan Stanley Bank AG,60016,Frankfurt am Main,
89058,SOLADESTXXX,Landesbank Baden-Württemberg,70049,Stuttgart,
89059,TUBDDEDDXXX,"HSBC Continental Europe S.A., Germany",40549,Düsseldorf,
89070,GOLDDEFAXXX,Goldman Sachs Bank Europe SE,60329,Frankfurt am Main,
89081,DOSPAT2DXXX,Dornbirner Sparkasse Bank AG,6850,Dornbirn,
89088,ESSESESSXXX,Skandinaviska Enskilda Banken AB,0640,Stockholm,
89091,GENOLULLXXX,"DZ PRIVATBANK AG, Luxembourg Branch",1445,Luxembourg-Strassen,
89093,VOLODE66XXX,Volksbank Dreiländereck EG,79537,Lörrach,
89095,CITIGB2LXXX,Citibank N.A.,E14 5LB,London,
89099,GIBAATWGXXX,Erste Group Bank AG,1100,Wien,
08910,CLSBUS33XXX,CLS Bank International,10006,"New York, NY 1006-3053",
89102,RABONL2UXXX,Coöperatieve Rabobank U.A.,3500,HG Utrecht,
89109,RZOOAT2LXXX,Raiffeisenlandesbank Oberösterreich AG,4020,Linz,
89115,CEDELULLXXX,Clearstream Banking S.A.,L-1855,Luxembourg,
89128,BCITITMMXXX,Intesa Sanpaolo S.P.A.,10121,Torino,
89129,BTVAAT22XXX,BTV Vier Länder Bank AG,6020,Innsbruck,
89136,BILLLULLXXX,Banque Internationale à Luxembourg SA,2953,Luxembourg,
89139,RZBAATWWXXX,Raiffeisen Bank International AG,1011,Wien,
89142,BEILLULLXXX,European Investment Bank,2950,Luxembourg,
89151,INGBNL2AXXX,ING Bank N.V.,1000,BV Amsterdam,
89152,SPFKAT2BXXX,Sparkasse der Stadt Feldkirch,6800,Feldkirch,
89158,ROYCGB22XXX,RBC Europe Limited,EC2N 4AA,London,
89162,DABADKKKXXX,Danske Bank A/S,1577,Kobenhavn V,
89165,RVVGAT2BXXX,Raiffeisen Landesbank Vorarlberg mit Revisionsverband eGen,6900,Bregenz,
89169,FMBKDEMMXXX,"CACEIS Bank S.A., Germany Branch",80939,München,
89191,GSILGB2XXXX,Goldman Sachs International,EC4A 4AU,London,
89197,NDEAFIHHXXX,Nordea Bank Abp,00020,Nordea-Helsinki,
89199,GENODE61WT1,Volksbank Hochrhein eG,79761,Waldshut-Tiengen,
89202,SKHRDE6WXXX,Sparkasse Hochrhein,79761,Waldshut-Tiengen,
89207,OEKOATWWXXX,Oesterreichische Kontrollbank AG,1011,Wien,
89208,GENODE61OG1,Volksbank eG - Die Gestalterbank,79713,Bad Säckingen,
89213,BLUXLULLXXX,Banque de Luxembourg S.A.,2529,luxembourg,
89214,SKLODE66XXX,Sparkasse Lörrach-Rheinfelden,79539,Lörrach,
89215,LCHLGB2LXXX,LCH Limited,EC4M 7LS,London,
89216,ABNCNL2AXXX,ABN AMRO Clearing Bank N.V.,1082,PP Amsterdam,
09000,POFICHBEXXX,PostFinance AG,3030,Bern,
